genome,MC02(8-10cmbsf),MC02(28-30cmbsf),D1T1(0-2cmbsf),D1T1(4-6cmbsf),D1T2(4-6cmbsf),D1T2(24-26cmbsf),T1B3R1(0-3cmbsf),T1B3R2(0-3cmbsf),T1B5(0-2cmbsf),T1B5(8-10cmbsf),T1B5(28-30cmbsf),T1B5(38-40cmbsf),T1B8(2-4cmbsf),T1B8(16-18cmbsf),T1L6T1(0-3cmbsf),T1L6T2(0-3cmbsf),T1B10(0-2cmbsf),T1B10(36-38cmbsf),T1B10(44-46cmbsf),T1B11(0-3cmbsf),T3L11(0-3cmbsf),T3L11(6-9cmbsf),T3L11(12-15cmbsf),T3L11(18-21cmbsf),T3L8(0-3cmbsf),T3L8(6-9cmbsf),T3L8(12-15cmbsf),T3L7(18-21cmbsf),T3L14(0-2cmbsf),T3L14(4-6cmbsf),T3L14(6-8cmbsf),T3L14(12-14cmbsf),T3L14(18-20cmbsf),T1L10(0-3cmbsf),T1L10(6-9cmbsf),T1L10(12-15cmbsf),T1L10(18-21cmbsf)
B75T1L10,0,0,0,0,0,0,0.018299246,0.035408307,0.012126247,0.012923277,0,0.006855418,0.002738733,0.004939541,0.027933436,0.017787296,0.18426265,0.061038263,0.01827827,0.08228274,0.059615772,0.07062465,0.027999092,0,0.14071733,0.1127837,0.042846784,0,0.06363303,0.071158044,0.12687792,0.16432308,0.037812945,0.17348991,0.24144793,0.07796631,0.055180322
B54T1B5,0,0,0,0,0,0,0,0,0.039901495,0,0.09166525,0.15714374,0.007462994,0.023041615,0,0,0,0.09976884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B11T1B10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058898617,0.17119867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B47T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06459149,0.03854673,0,0,0.020710973,0,0,0,0.051197924,0.02719623,0.03188346,0,0,0.036679495,0,0,0
B3D1T2,0,0,0,0,0,0.56834674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B7T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030185973,0.030507587,0.025804654,0.014153075,0.024576161,0.023822581,0,0,0.020173222,0.014509156,0.021174004,0.02617496,0,0.01522309,0.02413052,0,0
B46T1B5,0.021948235,0.012939179,0,0,0.023039112,0,0,0,0.011281696,0.00993454,0.0517241,0.075349204,0,0.04411464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B45T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031904843,0.06927369,0.10727588,0.029243262,0.030224897,0,0,0.041677155,0,0,0.01459829,0,0,0.015192402,0.032045353,0.11181669,0.03400613
B68T1L10,0,0,0,0,0,0,0,0,0.008334979,0.008991353,0,0,0,0,0.009411878,0.018785005,0,0,0,0,0.24540806,0.1622532,0.10901625,0,0.22459362,0.07890819,0,0,0.36101386,0.20787543,0.33539644,0.16494896,0,0.43283004,0.21380314,0.017675664,0
B4MC02,0.045704186,0.067182556,0,0,0.014008564,0.013268077,0,0,0.016144289,0.009374018,0,0,0.014720222,0.003962475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B15T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015175975,0.02453775,0.054783147,0.015255312,0.036452457,0.064583704,0.10674279,0,0.022521468,0.015906721,0.025630118,0.056233145,0.114525445,0.049640086,0.07046589,0.13546929,0.08049367
B77T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1004962,0.08999426,0.03410081,0,0.059981238,0.02818666,0,0,0.08133975,0.07152099,0.07559696,0.051953834,0,0.086607926,0.039134096,0.017517164,0
B66T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012507251,0.025762953,0.073625326,0.055302497,0.02399499,0.020771155,0,0.01969463,0,0,0.020035768,0.043147612,0.03450208,0,0.02214821,0.02114128,0
B40T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0.006051524,0.008684862,0,0,0,0,0.007256,0,0.09912929,0.061348252,0.041218586,0,0.103793636,0,0,0.014505381,0.09734221,0.07253497,0.10117306,0.0310295,0,0.108656034,0.11585005,0.04669718,0.050382767
B55T3L14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06598636,0.060343347,0.022335684,0.030148542,0.035352502,0,0,0,0.088132426,0.06672717,0.070150256,0.02432387,0,0.05014944,0.047716826,0.008913168,0.032529563
B19T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033539455,0.046813227,0.03165774,0,0.0202544,0,0,0,0,0.017404178,0.018478835,0,0,0.01656391,0.016570676,0.013969154,0
B16T1B8,0,0,0,0,0,0,0,0,0,0,0.0316888,0.03808686,0.07141743,0.39197645,0,0,0,0,0.030513823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B23T1B10,0,0,0,0,0,0,0,0,0.007097973,0,0,0,0.002766525,0,0,0,0,0.09724532,0.20727642,0,0.05133016,0.063588835,0.011213826,0,0.099785775,0,0,0,0.052324776,0.09514098,0.065537065,0.026118947,0,0.12585764,0.016729806,0,0
B69T1B8,0,0,0,0,0,0,0,0,0,0,0.022201847,0.003648773,0.026874978,0.081304334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B38T1B5,0,0,0,0,0,0,0,0,0.032226443,0,0.10014479,0.19233905,0.06888384,0.03446479,0,0,0,0,0.058608297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B3T3L14,0,0,0,0,0,0,0,0,0.007627294,0,0,0,0.003036168,0,0,0,0,0.056654636,0.09228964,0,0.083552755,0.101024464,0.01767678,0,0.14658621,0,0,0,0.109020114,0.16486907,0.1347244,0.051981196,0,0.1989582,0.026189467,0.00767233,0
B4D1T2,0,0.020797506,0,0,0.041858885,0.070966095,0,0,0,0.010694775,0,0.006778158,0.00528937,0.020879596,0,0,0,0,0,0.020580577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B82T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010455048,0.05182109,0.084677406,0,0.031467468,0.05618715,0.084284045,0,0,0,0.012081948,0.06335024,0.035176698,0,0.032933753,0.013808003,0
B12T1B11,0,0,0,0,0,0,0.03641774,0.049438104,0.03604564,0,0,0,0,0,0.27590257,0.124956064,0.120310605,0.09295273,0.12065835,1.0830051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B22T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034309514,0.042050187,0.07178534,0.0356304,0.037395183,0,0,0.02032552,0,0.03418219,0.035205692,0.030914139,0,0.06869017,0.19963375,0.012673963,0.51376134
B34T1B10,0,0,0,0,0,0,0,0,0,0.010183652,0.017914686,0.02060915,0.020644713,0.01653972,0,0,0.17182975,0.12654774,0.10869689,0.028593477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B7T1B8,0.016345112,0.031857148,0.017473992,0.022834213,0.03170918,0.07383209,0,0,0.01654087,0.040377006,0.13391082,0.33292818,0.15265656,0.2363573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B93T3L11,0,0,0,0,0,0,0,0,0,0.009709303,0.020741137,0.024508635,0.036254957,0.06070846,0.010048069,0,0.056610953,0.049946293,0.08343617,0.053341925,0.22526008,0.30250877,0.1918541,0,0.15972272,0.12998255,0,0,0.19395216,0.16582026,0.2204462,0.33789897,0,0.14005198,0.11861894,0.08541921,0.014423003
B24T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0.002278407,0,0,0,0,0.017284507,0.047283113,0,0.06579906,0.06532764,0.03310257,0,0.07129281,0.038583744,0,0,0.03269662,0.049249243,0.06585767,0.048309334,0,0.13199857,0.094730094,0.069406934,0
B7T1B5,0,0,0,0,0,0,0.026710086,0,0.023075668,0,0,0.13451579,0.047163337,0.05419361,0,0.014069455,0,0,0,0,0.018151972,0.011409197,0,0,0,0,0,0,0,0.01873579,0.019038506,0,0,0.066391975,0,0,0
B1T1L6,0,0,0,0,0.013345388,0.018184317,0.026456987,0.03129521,0.03920395,0.14081565,0.057810754,0.02827498,0.0515181,0.02245457,0.18076757,0.10437869,0.1443258,0.07291848,0.061962955,0.0469949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B14T1B8,0,0,0,0,0,0,0,0,0,0,0,0,0.014420612,0.109379545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B10T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012049769,0.016303714,0.03447967,0,0,0.02544169,0,0,0,0,0.014434834,0.028279737,0,0.027081903,0.046585165,0.037350442,0.024036564
B9T3L14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053600103,0.09939141,0.12608217,0,0.081674725,0.103693716,0.06773328,0,0.094310194,0.07041445,0.12697512,0.19160153,0.08952907,0.07056594,0.12219224,0.06483483,0.048673347
B27T1B8,0,0,0,0,0,0.02635916,0,0,0,0,0,0,0.087048635,0.014468404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B55T1B8,0,0,0,0,0,0,0,0,0,0,0.03183187,0.003913607,0.038342614,0.14664263,0,0,0,0.013951318,0.033846926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B21T1B10,0,0,0,0,0,0,0,0,0,0,0,0.005990229,0,0,0,0,0,0.19837275,1.2422236,0.01658212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B1T1B5,0,0,0,0,0.02048485,0.022352355,0,0,0.01916027,0,0.018769136,0.08452703,0.011530007,0.026548123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B47T1B8,0,0,0,0,0,0,0,0,0.03640877,0,0.022725066,0.021074384,0.046838403,0.1516755,0,0,0,0.1037142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B57T1B8,0,0,0,0,0,0,0,0,0,0.009614048,0.01875117,0.006611785,0.0867299,0.08733088,0,0,0,0.026867095,0.10597725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B73T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017365407,0.01632109,0.049343713,0.018958952,0,0,0,0.030279176,0,0,0.017757064,0,0,0,0.012441164,0.009766527,0.013129103
B92T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008135728,0,0,0,0,0,0,0,0,0.010589566,0,0,0.032568984,0.084556505,0.02616835,0
B90T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023132466,0.0279601,0.096666746,0,0.03128528,0.051832736,0.07678205,0,0,0.019647866,0.026520422,0.03907978,0.13323162,0.029533248,0.049422268,0.13689172,0.1352358
B55T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0.002775552,0,0,0,0,0,0.011294083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020237537,0.08896696,0.03473208
B29T1B5,0,0,0,0,0,0.014837121,0,0,0.06461225,0,0.13672362,0.13352388,0.10670736,0.101376235,0.008220283,0,0.29605922,0.030556127,0.016741404,0.042576052,0.03258274,0.022703275,0,0,0.02787601,0,0,0,0.021598361,0.02403631,0.018235067,0,0,0.048328403,0.046539683,0,0.020072684
B16T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019941067,0.015292575,0.11683215,0
B2MC02,0.044501312,0.032756954,0.012345777,0.013505477,0,0,0,0,0.008374929,0,0,0,0.003941183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B27T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.558658,0,0,0.2699902,0.07358073,0,0,0,0,0.33412337,0,0,0,0.027747057
B71T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008083984,0.030687705,0,0,0.028716534,0,0,0,0,0,0.027859408,0.026275462,0,0.013630836,0.08114425,0.053060617
B5T1B3,0,0,0,0,0,0,0.024068315,0.024592511,0,0,0,0.006545448,0.005301082,0.008069417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B56T1B5,0.37920523,0.065281324,0.19010402,0.3381159,0.5554485,0,0.18173835,0.09686898,1.3364247,0.4376392,0.10593488,0.23270722,0.024807068,0.026797047,0.17798945,0.050470565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B44T3L14,0,0,0,0,0,0,0.1059488,0.08613474,0.023235602,0,0,0,0.00207795,0,0.19042571,0.4227983,0,0,0,0.03308147,0.019438488,0.015572674,0,0.15331292,0,0.06935655,0,0.047040235,0.5584672,0.20411047,0.037261333,0,0,0,0.013910295,0.10952226,0.024194015
B22T1L6,0,0,0,0,0,0,0,0,0.010364675,0,0,0,0,0,0.038886104,0.14845169,0,0.030156722,0,0,0.022118319,0.01889464,0,0.020399064,0,0,0,0,0,0.015264047,0.011155946,0,0,0.017431194,0.009960257,0.013830581,0
B7D1T1,0.04886806,0.031092482,0.063998856,0.09425665,0.03646228,0.02677258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B5T1B10,0,0,0,0,0,0,0,0,0,0,0.015149273,0.016801303,0.006096913,0,0,0,0.07006326,0.31299877,0.32029933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019211337,0,0
B86T1B8,0,0.024665734,0,0.009488073,0,0.06933979,0,0,0,0,0.069232084,0.027156264,0.16331442,0.24519557,0,0,0,0.025277447,0.016625129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B9T1B5,0,0,0,0,0,0,0.030971482,0.027850294,0.021589007,0.020064179,0.031048905,0.1434225,0.004708592,0.016896242,0.012199218,0.0142853,0,0.014351744,0.012568724,0.020020586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B8T3L8,0,0,0,0,0,0,0,0,0,0,0,0,0.009504177,0.018276893,0,0,0,0,0.009809028,0,0,0.010599766,0,0.0094271,0.02394786,0.056025144,0,0.060268708,0,0,0,0,0,0,0.007669387,0.011169979,0.017272653
B18T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13279179,0.011964339,0.029224178,0,0.05846128,0,0,0,0,0,0.114861764,0,0,0,0.07077575,0
B10D1T2,0,0,0,0,0,0.18753064,0,0,0,0,0,0,0.004084722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B85T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034514397,0.087969236,0.13956046,0.061681278,0.023671234,0.116153695,0.05561138,0.017995743,0.024411883,0.013721182,0.021061035,0.12058876,0.1041204,0.031001225,0.05961091,0.17573115,0.034080528
B50T3L14,0,0,0,0,0,0,0,0,0,0,0,0,0.007187279,0.010181482,0,0,0,0,0.009267594,0,0.082903534,0.048601143,0.03294286,0,0.11886614,0,0,0.01564554,0.14668031,0.09752501,0.15127145,0.045349065,0,0.12452722,0.13244422,0.052758347,0.060287572
B23T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022379674,0.010851631,0.018591745,0.01920795,0,0,0.04030192,0,0,0,0.014768052,0.01617633,0.035749577,0,0.04244481,0.06970821,0.061803818,0.043063484
B78T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010644324,0.023986896,0.058404308,0,0,0.032037847,0,0,0,0,0,0.034874,0,0,0.014139051,0.027261907,0.013753553
B77T1B8,0,0,0,0,0,0,0,0,0,0,0.020736065,0.026315179,0.044486098,0.070689306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B7T3L14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013188576,0.015171854,0.015896052,0,0.023716515,0.030306362,0,0,0.044597574,0.020086521,0.04178272,0.066817954,0.06802867,0,0.014235893,0.008462224,0
B10T1B11,0.05776419,0.081774876,0.02987833,0.06061439,0.35105574,0.63055885,0.24362622,0.40254423,0.22065176,0.28641003,0.71765643,0.90852225,0.7169051,0.71903497,0.4460072,0.18640363,0.77028716,1.6997061,1.5579684,2.3776205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B67T3L14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018728761,0.017302422,0,0,0,0.017895304,0,0,0.051379003,0.03721533,0.048293065,0.029445611,0,0,0.010584401,0,0
B43T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057555906,0.05390487,0.04793673,0,0.0439454,0.04038792,0,0,0.040788062,0.043207236,0.049214214,0.053853605,0.025824323,0.023649598,0.03073635,0.023763692,0.015971733
B61T1B5,0,0,0,0,0,0,0,0,0,0.047062337,0.08138937,0.09322925,0.002500258,0.04073074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028477442,0,0
B26T3L14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013951522,0.014888814,0.028606867,0.010489811,0.026263567,0.054045346,0.05434025,0,0.031032922,0.016912762,0.035277043,0.060362775,0.078596346,0.025938638,0.024777744,0.023962224,0.014933776
B12T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005622242,0,0,0,0,0.022579025,0.01524186,0,0.010202606,0.019056885,0,0,0.051952444,0,0,0,0,0.010694793,0,0,0,0.018182464,0.053006425,0.054738034
B8T1B8,0,0,0,0,0,0,0,0,0,0,0,0.004139641,0.007741757,0.09369433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B71T1B5,0,0,0,0,0,0,0,0,0,0,0,0.16478823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B32T3L14,0,0,0,0,0,0,0,0,0,0,0,0,0.002692367,0.004795262,0.011719552,0,0,0,0.010669457,0,0.053549662,0.035763416,0.08082601,0.014970967,0.028382448,0.061960753,0.050171923,0,0.089428455,0.055373553,0.07942734,0.047488075,0.09022201,0.061710473,0.05109935,0.025882935,0.05755246
B8D1T2,0,0.012492247,0.009162145,0.014348668,0.030543467,0.1834683,0,0,0.01487361,0,0.05003949,0.041078005,0.04702421,0.12442962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B26T1B10,0,0,0,0,0,0,0,0,0,0.017360294,0,0,0,0,0,0,0,0.05944103,0.24622713,0.022328326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B69T3L14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014749787,0.01168549,0,0,0,0,0,0,0.026301626,0.022697797,0.03369802,0.024764463,0,0,0.018671146,0,0
B9T1L6,0,0,0,0,0,0,0.024613624,0.029970134,0.032150317,0.017161373,0.027753368,0.039721884,0.02638965,0.015326258,0.103325434,0.066799544,0,0.024857076,0.009435103,0.014152228,0.016251441,0.012383723,0,0,0,0,0,0,0,0.015970046,0.017608723,0,0,0,0.020903302,0.014469846,0
B9T1B8,0,0,0,0,0,0,0,0,0,0,0,0,0.04404371,0.051240813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B60T1B8,0,0,0,0,0,0,0,0,0.016039984,0.030177236,0.10478295,0.17963041,0.08121413,0.2069919,0.024932666,0,0.0658312,0,0.011965118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B33T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102291636,0.07030455,0,0.019560045,0.02484859,0,0,0.016602924,0.08307806,0.044920832,0.047022,0,0,0.034937613,0,0,0
B15D1T2,0.103044234,0.16755642,0.040268335,0.09109831,0.9015601,2.0224416,0.1232907,0.18097837,0.38846382,1.7292563,1.7264787,1.3041131,1.8138701,0.883745,0.24758472,0.061633654,1.1159022,1.3772177,0.9899353,0.30043823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B10T1B3,0.05169532,0.030213315,0.014542736,0.02199736,0.027863929,0.012498766,0.09184379,0.14692889,0.074615516,0.08482462,0.015696788,0.037186284,0.020122107,0.03123301,0.17922355,0.0698411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B1T3L8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056902897,0,0,0,0.15114246,0,0,0,0,0,0,0,0,0
B35T3L14,0,0,0,0,0,0,0.021541882,0.038863767,0.014584427,0.014510157,0,0.006818802,0.003462917,0.008552774,0.03287454,0.019010298,0.18342191,0.055695444,0,0.0749494,0.06474769,0.07836222,0.020525776,0,0.15182512,0.111060545,0.036655452,0,0.08545686,0.0896036,0.16944586,0.21455505,0,0.16285358,0.2156607,0.054952037,0.03908834
B38T3L8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016404469,0.026726834,0.09747281,0.03943302,0.090334125,0.26250857,0.33485883,0.023697732,0,0.018327398,0.039052952,0.1807163,0.18980676,0.04332948,0.0837154,0.08216707,0.029013924
B31T1L10,0,0,0,0,0,0,0,0,0.008168755,0,0,0.003756773,0.02020707,0.015204968,0,0,0.1287608,0.022757243,0.012570213,0.119734794,0.09024893,0.03591152,0,0,0.069072366,0,0,0,0.07221048,0.119768344,0.108487286,0,0,0.24632025,0.06852905,0.007680339,0
B64T3L14,0,0,0,0,0,0,0,0.019258741,0.020803133,0.007807691,0.01695818,0.017598204,0,0.021807395,0.04488869,0.030448265,0.13183692,0.043631434,0.15885814,0.10044495,0.06503346,0.03202475,0,0,0.04921348,0,0,0,0.08554368,0.11127831,0.12525262,0.031549282,0,0.08536646,0.032669827,0,0
B16T1L6,0,0,0,0,0,0,0,0.017987682,0.02167458,0,0,0,0,0,0.17779182,0.12152764,0,0,0,0,0.009073896,0,0,0,0,0,0,0,0.032161217,0,0,0,0,0,0,0,0
B75T1B8,0,0,0,0,0,0,0,0,0,0,0,0,0.077571765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B33T1B5,0,0.026626833,0.010229608,0.009252139,0,0.15213758,0.02918403,0.017973652,0.033167094,0.026029643,0.13401747,0.20997816,0.16530208,0.38101792,0,0.013540711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B34T1B5,0,0,0,0,0,0,0,0,0,0.09566928,0,0.007392239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B99T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019745719,0.024010492,0.034320157,0.03389447,0.0214393,0.028578434,0,0.018638687,0,0,0.010239939,0.024766319,0.03745876,0,0.015676929,0.020862361,0.012420905
B101T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009961182,0,0,0,0,0.018570911,0.035085093,0.040090222,0.05338695,0,0.022169225,0.030103222,0,0,0,0.018207557,0.019214563,0.029411074,0.026447391,0.02021706,0.020846771,0.01299167,0
B113T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030763669,0.02173554,0.012118362,0,0.036595892,0,0,0,0.02581871,0.02571624,0.032080498,0,0,0.09386587,0.068316095,0.01043207,0
B1D1T1,0,0.019437961,0.021821776,0.016319532,0,0,0,0,0.01599717,0,0,0,0.011608264,0.003228933,0.011463641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B36T3L8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024336688,0,0,0,0.035856504,0,0.031777825,0.021401878,0,0,0,0,0,0.00905475,0,0
B48T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025711685,0.012744583,0,0.023818988,0.01740415,0.0336206,0.04864156,0,0,0,0.033395994,0,0.012116542,0.017344836,0,0,0.0528875,0.17152691,0.07387032,0.7017287
B44T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07582499,0.05386076,0.024625158,0,0.06526498,0.062993154,0,0,0,0.033676222,0.047018398,0.028064061,0,0.048101462,0.053294923,0.2180898,0.037464283
B86T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04893267,0.051273737,0.12528425,0,0.040810138,0.09206443,0.1003663,0,0.02032423,0.027447373,0.039289903,0.06464095,0.10864291,0.020008102,0.03299822,0.18687986,0.107773885
B54T3L14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030641546,0.07108945,0.020697977,0.021596888,0,0.030036237,0,0.04358873,0.11608159,0.027436364,0.034179937,0.035364427,0,0,0.018494762,0.010004585,0
B70T1L10,0,0,0,0,0,0,0,0,0,0.008442536,0,0,0,0,0,0,0,0.015751604,0.017656645,0,0.007936337,0.010847529,0.027117753,0.02085007,0,0.027120318,0,0.04998373,0,0,0.011922153,0.03024223,0.040561657,0.028262058,0.059235305,0.06964384,0.04306331
B50T1B5,0,0.018892657,0,0,0.015617889,0.009418471,0.021202667,0.017995462,0.015469003,0.043825295,0.06297161,0.06560412,0.028400866,0.051077858,0.02062099,0.031702396,0.14080667,0,0.017168293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B9T1B10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14078102,0.25169292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B111T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031320654,0.07496349,0.16515036,0.04129408,0.042255733,0,0,0.085405886,0,0,0.019186242,0.027214805,0,0.021166774,0.0635327,0.29634693,0.07559113
B20T1B10,0,0,0,0,0.013216423,0,0,0,0,0,0,0.007092737,0.026758429,0.007922499,0,0,0.12108434,0.35438082,0.39118212,0.041350584,0.089022696,0.09900961,0.16129655,0.06417798,0.07740469,0.05884328,0.058273397,0.06849765,0.028823273,0.06747122,0.063829474,0.08071796,0.06287083,0.20109962,0.2606841,0.07158984,0.2322362
B2T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017667014,0.027587472,0,0.028431285,0.04899431,0.07382987,0,0,0,0.01074907,0.053069685,0.029769104,0.023345951,0.05175529,0.06978128,0.016952977
B38T1B8,0,0,0,0,0,0,0,0,0,0,0,0,0.31034482,0.003543636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
