genome,MC02(8-10cmbsf),MC02(28-30cmbsf),D1T1(0-2cmbsf),D1T1(4-6cmbsf),D1T2(4-6cmbsf),D1T2(24-26cmbsf),T1B3R1(0-3cmbsf),T1B3R2(0-3cmbsf),T1B5(0-2cmbsf),T1B5(8-10cmbsf),T1B5(28-30cmbsf),T1B5(38-40cmbsf),T1B8(2-4cmbsf),T1B8(16-18cmbsf),T1L6T1(0-3cmbsf),T1L6T2(0-3cmbsf),T1B10(0-2cmbsf),T1B10(36-38cmbsf),T1B10(44-46cmbsf),T1B11(0-3cmbsf),T3L11(0-3cmbsf),T3L11(6-9cmbsf),T3L11(12-15cmbsf),T3L11(18-21cmbsf),T3L8(0-3cmbsf),T3L8(6-9cmbsf),T3L8(12-15cmbsf),T3L8(18-21cmbsf),T3L14(0-2cmbsf),T3L14(4-6cmbsf),T3L14(6-8cmbsf),T3L14(12-14cmbsf),T3L14(18-20cmbsf),T1L10(0-3cmbsf),T1L10(6-9cmbsf),T1L10(12-15cmbsf),T1L10(18-21cmbsf)
B3T1L6,0,0,0.008002327,0.010659271,0,0.010377112,0.06325433,0.060228612,0.027932243,0.02804614,0,0.017424662,0.006274421,0.036344238,0.14031911,0.24494734,0,0,0,0,0.014354887,0,0,0.06974629,0,0,0,0.2988679,0.18000604,0.028231874,0.012206753,0,0,0.015752846,0.016015159,0.018121645,0
B58T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037817568,0.03763062,0.026655225,0.012244719,0.023169162,0,0,0,0.01801897,0.02494743,0.029914787,0.025266834,0,0.027788896,0.03912543,0.034698628,0.014084091
B96T3L11,0,0,0,0,0,0,0,0,0.008634918,0,0,0,0.011565277,0,0,0,0,0,0,0,0.04016435,0.030791916,0.015760165,0,0.043564115,0,0,0,0,0.02311843,0.01850644,0,0,0.02385408,0.010367177,0,0
B13D1T2,0,0.020323254,0,0,0.043468952,0.1409298,0,0,0.012327627,0,0.014780264,0.004688834,0.028897103,0.027456477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B81T1B5,0,0,0,0,0,0,0,0,0.018767415,0,0.15547141,0.23534282,0.079304926,0.09626307,0,0,0.1884694,0.06904596,0.051883616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B5D1T2,0.104897216,0.2204541,0.06152295,0.07503767,0.42153394,0.35125744,0.049220584,0.033002336,0.05224862,0.009992249,0.07564575,0.07675497,0.08951876,0.20112123,0.021406597,0.03593927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B61T3L14,0,0,0,0,0,0,0,0,0,0,0,0,0.002676853,0.004049125,0,0,0,0,0.009380871,0,0.014787798,0.010106548,0,0,0.02849434,0.027991824,0,0,0.030773409,0.032487396,0.047724932,0.038447928,0,0.018174062,0.013949426,0.011570525,0.013844865
B48T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0.002728999,0.004451952,0,0,0,0,0,0,0.009091375,0.011936629,0.01738585,0.047178302,0,0.02652538,0,0.040286914,0,0,0,0,0,0,0.009983417,0.010965067,0.016401375
B3D1T1,0.12162489,0.03330877,0.06066673,0.094960436,0.11322653,0.031023242,0,0,0,0,0,0,0.006731757,0.011057975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B28D1T2,0.03004829,0,0,0,0.024964554,0.18107511,0,0,0,0,0,0,0.002601787,0.007247945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B16T3L8,0,0,0,0,0,0,0,0,0,0,0,0,0.002906343,0,0,0,0,0,0,0,0.023404028,0.022774367,0,0,0.053294316,0.076693065,0,0,0.02228263,0.032403585,0.03157927,0.041751184,0,0.02358058,0.03577084,0.022566369,0
B2D1T2,0.6182948,0.14202686,0.3629588,0.58960825,0.9832428,0,0.16492473,0.107290395,0.9447121,0.27605188,0.056082293,0.11782937,0.018389646,0.017434485,0.093731984,0.026422959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B59T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025854027,0.12715632,0,0,0.041610006,0.033344865,0,0,0,0,0.037064794,0,0.009473218,0.014491316,0
B100T1B8,0,0,0,0,0,0,0,0,0,0,0,0.010085555,0.007146826,0.12527019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B68T1B5,0.023529446,0.020730676,0,0.010185828,0,0.019769104,0.02861688,0.034459107,0.0506757,0.05809055,0.10311076,0.12633042,0.06423354,0.06411754,0.0742396,0.05687046,0,0.029204251,0.047186226,0.041987862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B33T1B10,0,0,0,0,0,0,0,0,0,0,0,0,0.002303841,0,0,0,0.08429567,0.05502875,0.13774951,0,0.030049467,0.030947825,0.012992401,0,0.034443017,0.018744772,0,0,0.019245312,0.026068097,0.03104089,0,0,0.04361566,0.030245814,0.02166671,0
B18D1T1,0.34860617,0.22029601,0.1605401,0.23652558,0.23794192,0.02208526,0.17234963,0.16638531,0.21464813,0.33011293,0.086036235,0.137496,0.106359035,0.18023188,0.2801304,0.30359033,0.06547119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B39T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0.006767133,0.004159623,0,0,0,0.017113974,0.0236628,0,0.04868574,0.049385723,0,0,0.031501956,0,0,0,0.021654848,0.026115524,0.036327902,0,0,0.02821955,0.031714793,0.009217094,0
B89T1B8,0,0,0,0,0,0,0,0,0,0,0,0.007962304,0.08267511,0.045300912,0,0,0,0.030086547,0.04737634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B60T1B5,0,0,0,0,0,0,0,0,0,0,0.11020984,0.07799075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B28T3L11,0,0,0,0,0,0,0,0,0.009448463,0,0,0.004446779,0.02316151,0.016979426,0,0,0.14155048,0.025006633,0.013985977,0.12440365,0.13915429,0.050823275,0,0,0.071739145,0,0,0,0.07583579,0.12614764,0.117533244,0,0,0.15803395,0.048942074,0,0
B36T1B5,0,0,0,0,0,0.011715739,0,0,0.0381465,0,0.02748906,0.07675591,0.052462842,0.04919379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B28T1B5,0,0,0,0,0,0.02551676,0,0,0,0,0.078960404,0.08995063,0.004571151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B13T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02326009,0.036652733,0.14273989,0.059384793,0.10804078,0.32490462,0.41039568,0.024805533,0.025303295,0.025094973,0.058346115,0.27435073,0.26615873,0.07708178,0.14358714,0.14136353,0.04832835
B28T1B10,0,0,0,0,0,0,0,0,0,0,0,0,0.008355591,0.007387036,0,0,0.074813776,0.06797758,0.097460054,0,0.01030272,0.009935784,0,0,0,0,0,0,0,0.012657612,0.01427599,0,0,0.014912589,0.016344054,0,0
B26T1L6,0,0,0,0,0,0,0.04795041,0.048659038,0.028552001,0.014230643,0,0.020108903,0.028420482,0.006625531,0.21871752,0.224077,0,0,0,0.020312501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B45T3L14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030324267,0.026982952,0,0,0.027056074,0,0,0,0.029004784,0.04641543,0.05993026,0.0290548,0,0,0.019080812,0.045872424,0
B24D1T1,0,0.034516104,0.06325071,0.018164257,0,0,0.019569082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B20D1T2,0.0780954,0.08921605,0.0562742,0.09811701,0.17922272,0.33349946,0.042249203,0.037096255,0.08371122,0.13108633,0.044592753,0.020190693,0.1662246,0.038442634,0.036537096,0.04353149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B39T1B10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063969634,0.21977659,0,0,0.01382289,0.012239313,0.016095122,0,0,0,0,0,0,0,0,0.025833178,0,0,0,0
B54T1B8,0,0,0,0,0,0,0,0,0,0.009153466,0.01830634,0.036135387,0.037832364,0.042710166,0,0,0,0.014230256,0.012352583,0.013408081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B18T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018672371,0.030482952,0.040735476,0,0.044812426,0.09435937,0.032266833,0,0.030686112,0.020227525,0.038884237,0.08291445,0,0.07829597,0.081630856,0.23526727,0.2569202
B11T1B11,0,0,0,0,0,0,0,0,0.007426787,0,0.014852503,0.01670101,0.02299999,0.029374184,0,0,0,0.069515996,0.038622417,1.2013887,0.1349644,0.08452659,0.025818076,0.01679746,0.08721001,0,0,0.013138723,0.085003175,0.08241694,0.07701523,0,0,0.1901357,0.18598619,0.020675896,0.057613377
B83T1L10,0,0,0,0,0,0,0,0,0,0,0,0.017040532,0.01573967,0.027103812,0,0,0,0,0.01641541,0.013606004,0,0.022223718,0,0,0,0,0,0,0,0,0,0,0,0.060712084,0.38832566,0.3998586,0.19524589
B12T1B5,0,0,0,0,0,0,0,0,0,0.011512977,0.0359848,0.13119781,0.030862903,0.035308946,0,0,0,0,0.009887758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B22T1B10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21347958,0.28213733,0.20778266,0,0.012927481,0,0,0,0,0,0,0,0,0.013982917,0.012390685,0,0,0,0,0,0
B74T1B5,0,0,0,0,0,0,0.026015239,0.033408638,0.034717742,0.017187616,0.045493424,0.093282685,0.03204975,0.021136036,0.045808874,0.030391878,0,0.022846267,0.0112114,0.017044708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014808658,0,0
B87T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0.002843019,0,0,0,0,0,0.008171631,0,0.038915735,0.03928449,0.06538298,0.018566454,0.02884301,0.02579141,0,0,0.021936452,0.020346023,0.02441344,0.0325233,0.05495904,0.03693984,0.027675113,0.05502956,0.058386423
B69T1B5,0,0,0.007464287,0,0,0,0,0,0.011538696,0,0,0.077137224,0,0,0.029936751,0.0554005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B12T3L8,0,0,0,0,0,0,0,0,0.011283819,0.011192094,0,0.019510739,0.010075962,0.011748172,0.036205195,0.02759281,0.051425338,0.03504555,0.029961383,0.026119824,0.18027633,0.13732363,0.17259943,0.0858385,0.17300808,0.18183795,0.10498274,0.06894696,0.16892809,0.1461182,0.20771113,0.24177428,0.20924999,0.15731405,0.21229132,0.18874897,0.08994336
B5T3L8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009626384,0.053353336,0.023915417,0.035636965,0.063541494,0.04507069,0.24850948,0,0.011624735,0.016376792,0.034284048,0.055823583,0.031679597,0.028045312,0,0
B72T1B8,0,0,0,0,0,0,0,0,0.010172499,0,0.019131508,0.025026577,0.043152716,0.031143254,0,0,0,0.015602226,0.010689716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B8T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016148318,0,0,0,0,0,0,0,0,0,0,0.024009537,0.010133529,0.029182844,0.11037898
B77T1B5,0.032498416,0.03248249,0.007981123,0,0.023121,0.01892354,0.017508786,0,0.07383922,0.019607686,0.017103784,0.013541799,0.03662917,0.008618838,0.047838055,0.030236,0,0.018733287,0.012038286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B20T1B5,0,0,0,0,0,0,0,0,0,0,0.014305875,0.053712506,0,0.004997877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B11T1B5,0,0,0,0,0,0,0,0,0,0,0,0.10680397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B23T1B8,0,0,0,0,0,0,0,0,0,0,0.020054648,0.003465145,0.08165188,0.006630026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B27T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0.003144192,0.005471378,0,0,0,0,0.014019549,0,0.029976983,0.02174237,0.086218424,0.01638432,0.024230808,0.06817847,0.052357838,0,0.034736946,0.027630096,0.032769773,0.038267627,0.07700141,0.05856135,0.07334564,0.049430177,0.08646572
B59T1B8,0,0,0,0,0,0,0,0,0,0,0,0,0.27018395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B61T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11073649,0.13316599,0.10979978,0.010064242,0.10265378,0.058239013,0.056280978,0,0.15814362,0.08298782,0.10716688,0.07541979,0.1140663,0.10489779,0.04053698,0.019974267,0.018171249
B14D1T2,0,0,0,0,0.058657765,0.08782112,0,0,0.012190085,0.009834077,0,0,0.046223346,0.032412205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B25T3L8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016893538,0.037061978,0.10337477,0.36209586,0.058750898,0.11826907,0.08285199,0.6440003,0,0.023430703,0.026646359,0.052750155,0.049434505,0.030356318,0.1085747,0.12810582,0.13493375
B76T1B5,0,0,0,0,0,0,0,0,0.011479671,0,0.0655967,0.22109237,0.056274228,0.13412601,0,0,0,0,0.009728916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B16D1T2,0.0369173,0.0667005,0.038631223,0.036507856,0.041057363,0.6446957,0,0,0.012693093,0.012232282,0.024949584,0.027175842,0.062165335,0.115705214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B7MC02,0.07378168,0.05915411,0.008152001,0.016262712,0.038837746,0.062191386,0,0,0.009565763,0.017283466,0,0.007123186,0.011332234,0.006826686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B10T3L8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014179943,0.021536479,0,0,0,0,0.6137501,0.43195817,0.25362054,0.11965339,0.330758,0.32133043,0.30786163,0.10620892,0.39922386,0.43356186,0.4562061,0.3178147,0.25778282,0.50565004,0.45975378,0.5715376,0.32712108
B17T3L14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027565403,0.020660255,0.012611773,0,0.03450281,0,0,0,0.04519243,0.036304034,0.054915767,0.042881172,0,0.03895647,0.035381164,0,0
B41T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12314512,0.13056102,0,0.029310672,0.15429817,0.014543734,0,0,0,0,0.19825523,0,0.041944575,0.13280956,0.12555017
B7T3L8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030623801,0.057299286,0,0.021396782,0.1614109,0.028837452,0,0,0,0,0.08475521,0,0.006495931,0.015603939,0.018951891
B32T1B10,0,0,0,0,0,0,0,0,0.0336816,0.06362358,0.093652286,0.28085056,0.017586078,0.006324128,0.08482134,0.04073404,0.36382934,0.44628316,0.39542654,0.046565883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B64T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024552606,0.2657906,0.38720232,0.019841729,0,0.27508572,0.15200223,0,0,0.42464358,0.17116237,0.25120717,0.35803753,0,0.24455118,0.041710928,0.02690822,0
B39T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2739731
B14T1B11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0198247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044123374,0
B43T3L14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06537498,0.015950877,0,0,0.03934045,0,0,0,0.20303898,0.09325348,0.09289018,0,0,0.04054145,0,0.013201247,0
B63T1B8,0,0,0,0,0,0,0,0,0,0,0,0.011117716,0.1150788,0.16354066,0,0,0,0,0.01833336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B6MC02,0.037676666,0.034238905,0,0,0,0,0,0,0.008278973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B13T1B11,0,0,0,0,0,0,0,0,0,0,0,0.008218354,0,0,0.024682581,0,0.078529164,0.036091365,0.04601008,0.2933911,0.011104983,0.012128122,0.027732285,0.013362066,0,0,0,0,0,0,0,0,0,0.028312474,0.07344749,0.053687427,0.0411708
B17T1L6,0,0,0,0,0,0,0.031315494,0.028402207,0.016323997,0.010553143,0,0.004525228,0.00600057,0,0.13565612,0.05836809,0.057586037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B99T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0.002179337,0,0,0,0,0,0,0.013215167,0.033225566,0,0,0,0.021904256,0,0,0,0,0.017243339,0.024426349,0,0,0.11108499,0.05912037,0,0
B74T1L10,0,0,0,0,0,0.025868716,0,0,0,0,0,0.007023026,0.07265246,0.02057387,0,0,0.16110605,0.1206963,0.019635484,0,0.02419582,0.014132334,0.018348733,0,0.06495924,0.016700383,0,0,0.022613749,0.04803631,0.04580602,0,0,0.06375984,0.16437149,0.040348385,0.018148066
B44T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009391593,0,0.01714445,0.027247285,0.043978587,0.029982254,0,0.0276697,0,0.027802754,0,0,0.013844929,0.029547574,0.034760207,0,0.020407017,0.027406685,0.013672459
B3T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0.00447415,0.008417475,0,0,0,0,0,0,0,0.014801357,0.20691667,0.028908407,0,0.12747695,0.1022438,0,0,0,0,0.07275797,0.11454931,0,0.025752017,0.03300723,0.02496529
B53T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8035412
B37T3L8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112603195,0,0,0,0.16421463,0,0,0,0,0,0,0,0,0
B48T1B8,0.019302964,0,0.009919528,0.013626922,0.04005161,0.021630699,0,0,0.027146548,0.0782433,0.027546547,0.010702794,0.11743099,0.08315982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B86T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008298723,0.009639004,0.029524727,0.034035932,0,0,0,0,0,0,0,0,0,0,0,0.012478157,0
B34T3L8,0,0,0,0,0,0,0,0,0,0,0,0.005244505,0.023140252,0.007215249,0,0,0.08395106,0.1882985,0.1726428,0.044380307,0.17496721,0.21507013,0.4437856,0.16344266,0.17500265,0.17256363,0.17024378,0.20308408,0.055981774,0.12421695,0.12974454,0.21959257,0.1630027,0.40908366,0.6340538,0.21803853,0.67132676
B87T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016612442,0.014628933,0.016216079,0,0.03856193,0.03664105,0,0,0.022983514,0.01801396,0.030033462,0.044773534,0,0.062640525,0.09502343,0,0.01909493
B12T1B3,0.017766593,0,0,0,0,0,0.054093555,0.06494753,0.033531226,0.03517044,0.040792417,0.046631534,0.046981156,0.043055464,0.05584976,0.04723724,0,0.0239568,0.03745806,0.024359697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B56T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003967193,0,0,0,0,0.009030978,0,0.009441096,0.014162774,0.022286456,0.01794002,0.033375554,0.050412938,0,0.026507678,0,0.012617922,0.018976884,0.03312931,0,0.034993064,0.03645725,0.045570258,0.06983647
B3T1L10,0,0,0,0,0,0,0,0,0.007191484,0,0,0.02858558,0.017645475,0,0.028764302,0.023669211,0,0.050222073,0.04053976,0.01737098,0.038790777,0.06546172,0.017500855,0.019441176,0.024886834,0,0,0,0.01984139,0.014396205,0.027416514,0,0,0.16530524,0.11965382,0.015087897,0.021188552
B19T1B11,0,0,0,0,0,0,0,0,0,0,0,0,0.004087908,0.013735217,0,0,0,0,0,0.46848476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B9T1B11,0,0,0,0,0,0,0,0,0,0,0,0,0.003362884,0,0,0,0,0,0,0.38434315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B16T1B10,0.017970286,0.03066759,0,0,0,0.02571887,0.024978617,0.033224996,0.033570446,0.03407468,0.0673408,0.073898405,0.060757708,0.073591694,0.068221636,0.054316748,0.11141787,0.091120504,0.16363262,0.101150066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B8T1B5,0,0,0,0,0,0,0,0,0.012090622,0.037073866,0,0.03293653,0.006365428,0.0029852,0.018518917,0,0,0,0,0,0.010298584,0.008702717,0.011735601,0,0,0,0,0,0,0,0,0,0,0,0.008168353,0.01504005,0.016339472
B4T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012675507,0.026107395,0.03857826,0,0,0,0,0,0,0,0,0,0,0,0.007076873,0.008153738,0
B25T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065414675,0.08009229,0.10690336,0.020649957,0.06310419,0.1221797,0.074776284,0,0.03743744,0.033624984,0.052261006,0.086337686,0.0617223,0.096002944,0.103548415,0.104584046,0.08520648
B12T1L6,0,0.014735898,0,0.009946207,0,0.020979153,0.024995096,0,0.058504183,0.02736848,0.21701275,0.22763556,0.1331215,0.4242466,0.13532835,0.0789288,0,0,0,0.024722226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B13MC02,0.08988103,0.07662998,0.01103759,0.017915305,0.055224776,0.012283742,0,0,0.010208853,0.033000708,0.024232864,0.006596895,0.011773002,0.019399092,0,0.02657956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B3T1B8,0,0,0,0,0,0,0,0,0,0,0,0,0.08795601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B25T1B5,0,0,0,0,0,0,0,0,0.012743445,0,0.031210428,0.056242637,0.036761478,0.034847282,0.014366102,0,0,0.017143602,0.017920356,0.062742785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006424657,0,0
B10D1T1,0.06863031,0.06757566,0.16690087,0.1762735,0.042621292,0,0.06491478,0.04630989,0.035987474,0,0,0,0,0,0.021606576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B3T1B5,0,0,0,0,0,0,0,0,0.036283225,0.020163886,0.04588089,0.014273671,0.016368026,0.013900629,0.012084179,0.016348395,0,0,0.017050846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B24T1B10,0.01916449,0.019451538,0,0,0.018873695,0.018151715,0,0,0.03754311,0.008616767,0,0.008202604,0.027403899,0.005625656,0.051279206,0.026954329,0.14697535,0.1690568,0.1407041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B2T1B3,0.036920913,0.038115542,0.030188056,0.05151817,0.091268346,0.06886496,0.16687873,0.16267681,0.38770214,0.85099167,0.13784522,0.06307798,0.40306476,0.0651082,0.27257016,0.2609942,0.071663216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B20D1T1,0.06235935,0.044148363,0.07187837,0.090485446,0.06834552,0.032274574,0.02593827,0.02111022,0.015350915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B100T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033965472,0.075241886,0,0.06773865,0.027076185,0.03267304,0,0.12617972,0.02111945,0.012290211,0.020776417,0,0,0,0.022502463,0.02431885,0.018372623
B41T1B8,0,0,0,0,0,0,0,0,0,0,0,0,0.015533226,0.0768713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B2T1B5,0,0,0,0,0,0,0,0,0.017065087,0.02036874,0,0.021573707,0.01811441,0.021271318,0.009361425,0.015959455,0,0,0.023564354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B109T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025430134,0.021987636,0,0,0.023524342,0,0,0,0.026238024,0.017219704,0.025222939,0,0,0.07862036,0.058602113,0,0
B51T1B8,0,0,0,0,0,0,0,0,0.012076546,0.031242466,0.031377316,0.019787747,0.035058677,0.024296489,0.009501087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B40T1B8,0,0,0,0,0.02571645,0.03686272,0.045555696,0.047082324,0.07427625,0.3302582,0.08158384,0.028065573,0.16144285,0.081500486,0.17232862,0.14708318,0.0574907,0.031577334,0.02902198,0.020449756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B15T1B11,0,0,0,0,0,0,0,0,0,0,0,0.005810336,0.008096184,0.00818465,0,0,0,0.015587036,0.019204348,1.4817586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B72T1L10,0,0,0,0,0,0,0,0,0,0,0,0.005087866,0.001928865,0.006538284,0,0,0,0,0.013221797,0,0.008801257,0,0,0,0,0,0,0,0,0,0,0,0,0.03515178,0.06826313,0.20843887,0.023547597
B28T1B8,0,0,0,0,0,0,0,0,0.010036039,0,0,0,0.42003873,0.07487456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B84T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033647984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017320208,0.21444674,0.029397035
B12D1T1,0.5998224,0.15995023,0.6218922,0.9343139,0.5314679,0,0.16629682,0.11830341,0.55267525,0.06995373,0,0.020175764,0.004348434,0,0.020999804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B20T3L14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039063707,0.026965888,0,0,0.032311052,0.021189246,0,0,0.059966046,0.066126294,0.07450005,0.038342208,0,0.060266923,0.015879748,0,0
B83T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3529646,0,0,0,0.50243217,0,0,0,0,0,0,0,0,0.019532235
B72T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025648784,0.0620336,0.039197236,0,0,0,0,0,0,0,0,0,0,0.049334053,0.05698714,0.039605834,0.020487197
